transaction_id,reference_number,transaction_datetime,transaction_description,originator_name,originator_entity_type,originator_id,originator_gender,originator_country,originator_pep_flag,originator_sanctions_flag,originator_exited_flag,originator_exit_date,originator_sar_flag,originator_dra_alert_flag,originator_dra_score,originator_date_of_birth_or_incorp,beneficiary_name,beneficiary_entity_type,beneficiary_id,beneficiary_gender,beneficiary_country,beneficiary_pep_flag,beneficiary_sanctions_flag,beneficiary_exited_flag,beneficiary_exit_date,beneficiary_sar_flag,beneficiary_dra_alert_flag,beneficiary_dra_score,beneficiary_date_of_birth_or_incorp,amount,currency,amount_usd,transaction_type,channel,product,scenario_tag
T000000009694,SWIFT-STJI0EKPVJF1,2025-06-06T17:40:05,Transfer INV7623737,Jack Brown,INDIVIDUAL,DEID-K30LVYLKFX,M,DE,0,0,0,,0,0,449,03/06/90,Yara Zhang,INDIVIDUAL,SGID-QG6NX9OWWE,F,SG,0,0,0,,0,0,253,11/02/75,659.42,EUR,712.17,TRANSFER,WIRE,PREPAID,PATTERN_OF_FUNDS
T000000009695,SWIFT-TLEJFJ7MSIPL,2025-06-07T23:40:05,Loan repayment INV5990730,Yara Zhang,INDIVIDUAL,SGID-QG6NX9OWWE,F,SG,0,0,0,,0,0,253,11/02/75,Daniel Tan,INDIVIDUAL,NLID-WY3RZTPLC6,M,NL,0,0,1,19/03/25,0,0,818,31/08/83,636.27,EUR,687.17,TRANSFER,WIRE,PREPAID,PATTERN_OF_FUNDS
T000000009696,SWIFT-81ERKM53RGKT,2025-06-09T22:40:05,Transfer INV3324266,Daniel Tan,INDIVIDUAL,NLID-WY3RZTPLC6,M,NL,0,0,1,19/03/25,0,0,818,31/08/83,Hannah Lopez,INDIVIDUAL,DEID-PSPAQALULD,M,DE,0,0,0,,0,0,330,19/12/80,649.35,EUR,701.3,TRANSFER,WIRE,PREPAID,PATTERN_OF_FUNDS
T000000009697,FP-TZUQGC49988D,2025-11-27T10:05:26,Wallet top-up INV8310999,Priya Yilmaz,INDIVIDUAL,AUID-XXC02DGTFG,F,AU,0,0,0,,0,1,993,08/02/81,Wei Davies,INDIVIDUAL,DEID-9XBONRWZC4,F,DE,0,0,1,24/06/25,0,1,975,19/06/73,186.92,GBP,237.39,CARD_TOPUP,FASTER_PAYMENTS,CURRENT_ACCT,HIGH_CONCENTRATION
T000000009698,VASP-YRUNPS1EMYOE,2025-06-30T00:56:07,Settlement INV3335927,Omar Khan,INDIVIDUAL,TRID-HYLGOGFXLS,M,TR,0,0,0,,1,0,441,01/11/81,Elena Smith,INDIVIDUAL,GBID-M0WBGLMY62,M,GB,0,0,0,,0,0,549,04/09/73,2009.13,USD,2009.13,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,RAPID_MOVEMENT
T000000009699,VASP-A0S8TBN4GWSO,2025-06-30T02:02:07,Settlement INV3042827,Elena Smith,INDIVIDUAL,GBID-M0WBGLMY62,M,GB,0,0,0,,0,0,549,04/09/73,Noah Ivanov,INDIVIDUAL,GBID-TQ1S05WNWL,M,GB,0,0,0,,0,0,342,03/10/98,2020.59,USD,2020.59,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,RAPID_MOVEMENT
T000000009700,VASP-4DXKFWB64N2Y,2025-06-30T03:52:07,Internal transfer INV4319004,Noah Ivanov,INDIVIDUAL,GBID-TQ1S05WNWL,M,GB,0,0,0,,0,0,342,03/10/98,Chen Patel,INDIVIDUAL,GBID-983EP9P9W4,F,GB,0,0,0,,0,0,447,04/02/88,1964.61,USD,1964.61,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,RAPID_MOVEMENT
T000000009701,FP-I3315P43FAI0,2025-05-26T12:35:39,Internal transfer INV4233293,Chen Garcia,INDIVIDUAL,DEID-2O04K0LTHY,F,DE,0,0,0,,1,0,349,01/07/65,Kofi Ivanov,INDIVIDUAL,AUID-MMX3Y9RGEZ,F,AU,0,0,0,,0,0,389,19/01/53,1993.87,GBP,2532.21,TRANSFER,FASTER_PAYMENTS,WALLET,RAPID_MOVEMENT
T000000009702,FP-I5R6IAU1QMD6,2025-05-26T13:42:39,Transfer INV9685009,Kofi Ivanov,INDIVIDUAL,AUID-MMX3Y9RGEZ,F,AU,0,0,0,,0,0,389,19/01/53,Patel Exchange Pte,BUSINESS,DEREG-F8R1PC6KTTGN,X,DE,0,0,0,,0,0,515,25/05/16,1980.72,GBP,2515.51,TRANSFER,FASTER_PAYMENTS,WALLET,RAPID_MOVEMENT
T000000009703,FP-CEZA1789VEO8,2025-05-26T13:51:39,Loan repayment INV3987700,Patel Exchange Pte,BUSINESS,DEREG-F8R1PC6KTTGN,X,DE,0,0,0,,0,0,515,25/05/16,Leila Jones,INDIVIDUAL,DEID-O04BYV5JHU,M,DE,0,0,0,,0,0,766,12/09/80,2028.87,GBP,2576.66,TRANSFER,FASTER_PAYMENTS,WALLET,RAPID_MOVEMENT
T000000009704,BR-2RMWEXKRF150,2025-04-13T18:52:07,Settlement INV9777480,Fatima Patel,INDIVIDUAL,USID-AEEX6IV9RY,F,US,0,0,0,,0,0,653,30/10/96,Priya Garcia,INDIVIDUAL,USID-04OAE7L0RC,F,US,0,0,0,,0,0,377,05/05/78,462249.4,GBP,587056.74,TRANSFER,CASH,CURRENT_ACCT,LARGE_REPORTABLE
T000000009705,FP-A84WYMY2QO57,2025-07-13T13:51:21,Payment for goods INV8639353,Elena Lopez,INDIVIDUAL,NLID-K8R2YKCCPR,M,NL,0,0,1,22/10/25,0,0,350,07/11/90,Sara Davies,INDIVIDUAL,FRID-7V5F1BCPPV,F,FR,0,0,0,,0,0,288,21/04/83,395.28,GBP,502.01,PAYMENT,FASTER_PAYMENTS,SAVINGS,HIGH_CONCENTRATION
T000000009706,VASP-H1FHHD6SQVIJ,2025-08-22T08:36:00,Account closure adjustment,Omar Wilson,INDIVIDUAL,AUID-8RNKOWYPSW,M,AU,0,0,1,18/06/25,0,0,586,12/02/86,Kofi Khan,INDIVIDUAL,FRID-8VE00H2K2P,M,FR,0,0,1,26/08/25,0,0,268,06/01/64,5.09,USD,5.09,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,EXITED_CUSTOMER
T000000009707,SWIFT-X77BTL7VIJSJ,2025-04-18T04:26:44,Loan repayment INV0272698,Zhang Payments GmbH,BUSINESS,DEREG-1SDIEQFB85P8,X,DE,0,0,0,,0,0,507,16/06/00,Khan Commodities Ltd,BUSINESS,FRREG-JTPV60VAIY4V,X,FR,0,0,0,,0,0,685,11/12/23,1406.86,GBP,1786.71,TRANSFER,WIRE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000009708,SWIFT-3IAE54V0ATOE,2025-04-18T04:31:44,Settlement INV5965001,Zhang Payments GmbH,BUSINESS,DEREG-1SDIEQFB85P8,X,DE,0,0,0,,0,0,507,16/06/00,Leila Smith,INDIVIDUAL,DEID-LX1Q8F6JNG,F,DE,0,0,0,,1,0,327,18/06/56,201.93,GBP,256.45,TRANSFER,WIRE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000009709,SWIFT-4Z3ZXCJJS5K9,2025-04-18T04:36:44,Settlement INV3700907,Zhang Payments GmbH,BUSINESS,DEREG-1SDIEQFB85P8,X,DE,0,0,0,,0,0,507,16/06/00,Hannah Tan,INDIVIDUAL,GBID-OECUBODS1E,F,GB,0,0,1,01/07/25,0,0,732,14/10/94,1136.48,GBP,1443.33,TRANSFER,WIRE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000009710,SWIFT-6U6LAADE4TE9,2025-04-18T06:26:44,Settlement INV8589113,Leila Smith,INDIVIDUAL,DEID-LX1Q8F6JNG,F,DE,0,0,0,,1,0,327,18/06/56,Imran Jones,INDIVIDUAL,NLID-Q680COG1ZN,M,NL,0,0,0,,0,0,243,31/08/66,218.91,GBP,278.02,TRANSFER,WIRE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000009711,SWIFT-7N5ZGVJ4XB96,2025-04-18T06:33:44,Transfer INV0390246,Khan Commodities Ltd,BUSINESS,FRREG-JTPV60VAIY4V,X,FR,0,0,0,,0,0,685,11/12/23,Imran Jones,INDIVIDUAL,NLID-Q680COG1ZN,M,NL,0,0,0,,0,0,243,31/08/66,568.89,GBP,722.49,TRANSFER,WIRE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000009712,SWIFT-CZFUNGIYMNFV,2025-04-18T06:40:44,Internal transfer INV3144710,Hannah Tan,INDIVIDUAL,GBID-OECUBODS1E,F,GB,0,0,1,01/07/25,0,0,732,14/10/94,Imran Jones,INDIVIDUAL,NLID-Q680COG1ZN,M,NL,0,0,0,,0,0,243,31/08/66,316.08,GBP,401.42,TRANSFER,WIRE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000009713,FP-LHXCDJ0NG2TT,2025-05-26T20:51:04,Cash deposit,Yara Garcia,INDIVIDUAL,DEID-32WP7IYF0D,F,DE,0,0,0,,0,0,320,05/05/69,Omar Garcia,INDIVIDUAL,GBID-I4O6Q0USWO,F,GB,0,0,0,,0,0,243,01/02/76,986.33,GBP,1252.64,CASH_DEPOSIT,FASTER_PAYMENTS,PREPAID,MONEY_MULE
T000000009714,VASP-EIMIYZI6U0TC,2025-08-15T12:21:12,Internal transfer INV5398588,Omar Garcia,INDIVIDUAL,GBID-I4O6Q0USWO,F,GB,0,0,0,,0,0,243,01/02/76,Marta Patel,INDIVIDUAL,GBID-ZP7G7SIWJM,M,GB,0,0,0,,1,0,690,10/02/65,877.23,GBP,1114.08,TRANSFER,CRYPTO_EXCHANGE,WALLET,MONEY_MULE
T000000009715,SWIFT-QZ3KUD2J21VR,2025-10-14T16:09:49,Settlement INV5496038,Leila Yilmaz,INDIVIDUAL,GBID-YUIXNS2ZYB,M,GB,0,0,0,,0,0,595,01/08/84,Jack Khan,INDIVIDUAL,NLID-Q91YY1J2JC,F,NL,0,0,0,,0,0,797,31/01/84,7350.02,GBP,9334.53,TRANSFER,WIRE,WALLET,PATTERN_OF_FUNDS
T000000009716,SWIFT-C5RD5XF8RCWO,2025-10-15T07:09:49,,Jack Khan,INDIVIDUAL,NLID-Q91YY1J2JC,F,NL,0,0,0,,0,0,797,31/01/84,Tom Kowalski,INDIVIDUAL,USID-Z9GTWZ1UU7,F,US,0,0,0,,0,0,723,12/12/70,7736.71,GBP,9825.62,TRANSFER,WIRE,WALLET,PATTERN_OF_FUNDS
T000000009717,SWIFT-8XV7DD9KLZXN,2025-10-16T14:09:49,Transfer INV1052262,Tom Kowalski,INDIVIDUAL,USID-Z9GTWZ1UU7,F,US,0,0,0,,0,0,723,12/12/70,Tom Jones,INDIVIDUAL,NLID-IDKWNNHJ7X,F,NL,0,0,1,03/03/25,0,0,380,29/03/75,7479.85,GBP,9499.41,TRANSFER,WIRE,WALLET,PATTERN_OF_FUNDS
T000000009718,SWIFT-O1CSSH7NTACM,2025-10-17T13:09:49,Settlement INV6544776,Tom Jones,INDIVIDUAL,NLID-IDKWNNHJ7X,F,NL,0,0,1,03/03/25,0,0,380,29/03/75,Daniel Hughes,INDIVIDUAL,GBID-JL2Z0LJCH2,F,GB,0,0,0,,0,0,528,20/03/76,7662.5,GBP,9731.38,TRANSFER,WIRE,WALLET,PATTERN_OF_FUNDS
T000000009719,FP-XLPH75FXLW10,2025-09-25T22:27:21,Utilities May,Omar Patel,INDIVIDUAL,GBID-270STLPQ2W,F,GB,1,0,0,,0,0,883,03/12/91,Kofi Garcia,INDIVIDUAL,AUID-BMXNSZOKGT,M,AU,0,0,0,,0,0,691,26/04/89,323.59,GBP,410.96,PAYMENT,FASTER_PAYMENTS,BUSINESS_ACCT,HIGH_CONCENTRATION
T000000009720,ACH-WUUWWRJ7GLMT,2025-04-09T08:45:46,Invoice INV6946858,Patel Trading SA,BUSINESS,FRREG-5935A0L7253J,X,FR,0,0,0,,0,0,318,25/02/04,Fatima Ivanov,INDIVIDUAL,GBID-NTM9TMQLIZ,M,GB,0,0,0,,0,0,850,02/10/86,421.68,GBP,535.53,PAYMENT,ACH,BUSINESS_ACCT,HIGH_CONCENTRATION
T000000009721,SWIFT-429KU9175DHG,2025-09-04T14:23:59,Loan repayment INV0130608,Marta Yilmaz,INDIVIDUAL,GBID-4UFEL6246H,M,GB,0,0,0,,0,0,655,22/02/89,Kofi Hughes,INDIVIDUAL,MMID-XONBNPJDN2,F,MM,0,0,0,,0,0,347,03/05/86,550.26,USD,550.26,TRANSFER,WIRE,WALLET,HIGH_RISK_JURISDICTION
T000000009722,FP-NZS9FEPEIEFJ,2025-10-26T12:56:37,Transfer INV8793477,Wei Brown,INDIVIDUAL,GBID-8F3GR94SZ2,F,GB,0,0,0,,0,0,556,15/10/87,Omar Garcia,INDIVIDUAL,GBID-I4O6Q0USWO,F,GB,0,0,0,,0,0,243,01/02/76,142.09,GBP,180.45,TRANSFER,FASTER_PAYMENTS,WALLET,MONEY_MULE
T000000009723,VASP-08H9XIEQ2SYL,2025-09-22T05:42:48,Loan repayment INV6966380,Omar Garcia,INDIVIDUAL,GBID-I4O6Q0USWO,F,GB,0,0,0,,0,0,243,01/02/76,Priya Patel,INDIVIDUAL,NLID-X7Y2ITL8N3,M,NL,0,0,0,,0,0,876,02/05/94,138.62,GBP,176.05,TRANSFER,CRYPTO_EXCHANGE,BUSINESS_ACCT,MONEY_MULE
T000000009724,VASP-3BTKK2AGVT82,2025-09-14T13:17:14,Transfer INV5710754,Sara Wilson,INDIVIDUAL,DEID-A0I5LDSLCB,F,DE,0,0,0,,1,0,856,22/08/53,Smith Logistics BV,BUSINESS,MMREG-T54FN5G77LK6,X,MM,0,0,0,,0,0,786,25/08/17,479.2,USD,479.2,TRANSFER,CRYPTO_EXCHANGE,PREPAID,HIGH_RISK_JURISDICTION
T000000009725,SWIFT-8UQQW1QZLU0J,2025-10-29T03:09:52,Utilities Sep,Daniel Jones,INDIVIDUAL,GBID-U6VK0UCC1M,M,GB,0,0,0,,0,0,673,01/08/64,Sara Tan,INDIVIDUAL,KPID-IRNK6ZHH3O,M,KP,0,0,0,,0,1,974,18/10/60,11695.22,USD,11695.22,PAYMENT,WIRE,CURRENT_ACCT,HIGH_RISK_JURISDICTION
T000000009726,SWIFT-ROJYJBOHH43P,2025-01-12T17:10:00,Invoice settlement,Imran Tan,INDIVIDUAL,USID-41NAM148P0,M,US,0,0,1,08/03/25,0,0,648,05/11/78,Daniel Tan,INDIVIDUAL,NLID-WY3RZTPLC6,M,NL,0,0,1,19/03/25,0,0,818,31/08/83,3840.83,GBP,4877.85,TRANSFER,WIRE,WALLET,EXITED_CUSTOMER
T000000009727,FP-6Z61V4TB76MS,2025-11-29T19:33:40,Internal transfer INV0215553,Fatima Smith,INDIVIDUAL,DEID-PPFO5MN32U,F,DE,0,0,0,,0,0,829,25/04/68,Sara Davies,INDIVIDUAL,DEID-LKC86Y5O44,M,DE,1,0,0,,0,0,409,20/10/89,1116.57,USD,1116.57,TRANSFER,FASTER_PAYMENTS,WALLET,RAPID_MOVEMENT
T000000009728,FP-3OEDBGEFH8VV,2025-11-29T20:01:40,Loan repayment INV5611123,Sara Davies,INDIVIDUAL,DEID-LKC86Y5O44,M,DE,1,0,0,,0,0,409,20/10/89,Marta Patel,INDIVIDUAL,AUID-YO18PAJSSU,X,AU,0,0,1,04/05/25,0,1,981,17/08/77,1143.27,USD,1143.27,TRANSFER,FASTER_PAYMENTS,WALLET,RAPID_MOVEMENT
T000000009729,VASP-1VG0FYZS76ME,2025-12-25T06:49:38,Settlement INV6865643,Ravi Miller,INDIVIDUAL,GBID-SX43WFSQG8,F,GB,0,0,0,,0,1,978,16/03/73,Jack Rossi,INDIVIDUAL,GBID-NM2L44Y9IK,F,GB,0,0,0,,0,0,494,13/06/68,3285.66,GBP,4172.79,TRANSFER,CRYPTO_EXCHANGE,BUSINESS_ACCT,RAPID_MOVEMENT
T000000009730,VASP-XXNLH9HVO3TH,2025-12-25T07:56:38,Settlement INV6000166,Jack Rossi,INDIVIDUAL,GBID-NM2L44Y9IK,F,GB,0,0,0,,0,0,494,13/06/68,Ivanov Imports GmbH,BUSINESS,NLREG-R4X1V4DX6UZS,X,NL,0,0,0,,0,0,716,26/11/05,3357.75,GBP,4264.34,TRANSFER,CRYPTO_EXCHANGE,BUSINESS_ACCT,RAPID_MOVEMENT
T000000009731,VASP-J06KHNLP9MJA,2025-12-25T07:57:38,Internal transfer INV0660901,Ivanov Imports GmbH,BUSINESS,NLREG-R4X1V4DX6UZS,X,NL,0,0,0,,0,0,716,26/11/05,Zhang Payments GmbH,BUSINESS,DEREG-1SDIEQFB85P8,X,DE,0,0,0,,0,0,507,16/06/00,3386.63,GBP,4301.02,TRANSFER,CRYPTO_EXCHANGE,BUSINESS_ACCT,RAPID_MOVEMENT
T000000009732,VASP-EOT8PL0VWDVU,2025-12-25T08:34:38,Internal transfer INV7238369,Zhang Payments GmbH,BUSINESS,DEREG-1SDIEQFB85P8,X,DE,0,0,0,,0,0,507,16/06/00,Noah Ivanov,INDIVIDUAL,GBID-TQ1S05WNWL,M,GB,0,0,0,,0,0,342,03/10/98,3394.49,GBP,4311,TRANSFER,CRYPTO_EXCHANGE,BUSINESS_ACCT,RAPID_MOVEMENT
T000000009733,FP-2MLYTEF96651,2025-06-04T06:54:45,Settlement INV5620797,Kofi Yilmaz,INDIVIDUAL,FRID-GVNYRUIWQY,F,FR,0,0,0,,1,0,289,27/08/58,Omar Yilmaz,INDIVIDUAL,FRID-XZUU80MB1L,F,FR,0,0,0,,0,1,983,04/02/58,153.38,GBP,194.79,TRANSFER,FASTER_PAYMENTS,BUSINESS_ACCT,HIGH_CONCENTRATION
T000000009734,FP-WTMNY9EILP7D,2025-09-06T12:50:47,Invoice INV2004863 ok,Priya Yilmaz,INDIVIDUAL,USID-C14M2JA04U,F,US,0,0,0,,1,0,770,18/03/73,Elena Tan,INDIVIDUAL,DEID-9IN4OLR6N9,M,DE,0,0,0,,0,0,632,30/11/66,45.81,GBP,58.18,PAYMENT,FASTER_PAYMENTS,CURRENT_ACCT,HIGH_CONCENTRATION
T000000009735,ACH-DU1T2OKK6CZG,2025-11-26T12:04:11,Settlement INV2762757 pls process,Tom Tan,INDIVIDUAL,GBID-VJTUW9OHTU,F,GB,0,0,0,,0,0,844,13/10/92,Fatima Smith,INDIVIDUAL,DEID-PPFO5MN32U,F,DE,0,0,0,,0,0,829,25/04/68,10072.39,GBP,12791.94,TRANSFER,ACH,BUSINESS_ACCT,PATTERN_OF_FUNDS
T000000009736,ACH-FEXBK8MZIMMC,2025-11-26T14:04:11,Settlement INV6969865,Fatima Smith,INDIVIDUAL,DEID-PPFO5MN32U,F,DE,0,0,0,,0,0,829,25/04/68,Amir Lopez,INDIVIDUAL,USID-0J4A8YWY5A,M,US,0,0,1,27/05/25,0,0,217,11/12/82,10226.47,GBP,12987.62,TRANSFER,ACH,BUSINESS_ACCT,PATTERN_OF_FUNDS
T000000009737,ACH-P8V53K612PMU,2025-11-27T16:04:11,Settlement INV1819374 urgent,Amir Lopez,INDIVIDUAL,USID-0J4A8YWY5A,M,US,0,0,1,27/05/25,0,0,217,11/12/82,Brown Commodities Ltd,BUSINESS,IRREG-G13IWPFVB71G,X,IR,0,0,0,,0,0,249,12/06/17,10381.1,GBP,13184,TRANSFER,ACH,BUSINESS_ACCT,PATTERN_OF_FUNDS
T000000009738,SWIFT-YYME00OB8J49,2025-03-31T20:13:22,Loan repayment INV8151358,Zhang Payments GmbH,BUSINESS,DEREG-1SDIEQFB85P8,X,DE,0,0,0,,0,0,507,16/06/00,Yara Chen,INDIVIDUAL,IRID-4KFIWKESVR,M,IR,0,0,0,,1,0,327,29/08/69,535.33,EUR,578.16,TRANSFER,WIRE,WALLET,HIGH_RISK_JURISDICTION
T000000009739,FP-QSZ0GYRUJS40,2025-03-29T13:25:13,Settlement INV5191614,Jack Ahmed,INDIVIDUAL,GBID-6DPBHSAHXT,M,GB,0,0,0,,0,0,596,29/10/90,Elena Zhang,INDIVIDUAL,USID-PFY4QCYD52,M,US,0,0,0,,0,0,619,13/06/03,2322.97,USD,2322.97,TRANSFER,FASTER_PAYMENTS,WALLET,RAPID_MOVEMENT
T000000009740,FP-67WIVB4KX8R8,2025-03-29T15:14:13,Transfer INV4217885,Elena Zhang,INDIVIDUAL,USID-PFY4QCYD52,M,US,0,0,0,,0,0,619,13/06/03,Aisha Kowalski,INDIVIDUAL,GBID-BUFWBUCJG8,F,GB,0,0,0,,0,0,729,15/10/76,2332.8,USD,2332.8,TRANSFER,FASTER_PAYMENTS,WALLET,RAPID_MOVEMENT
T000000009741,FP-GVBJXF50AKH7,2025-03-29T16:09:13,Loan repayment INV4063349,Aisha Kowalski,INDIVIDUAL,GBID-BUFWBUCJG8,F,GB,0,0,0,,0,0,729,15/10/76,Jack Wilson,INDIVIDUAL,SGID-TFEBE5407K,F,SG,0,0,0,,0,0,839,09/11/60,2315.41,USD,2315.41,TRANSFER,FASTER_PAYMENTS,WALLET,RAPID_MOVEMENT
T000000009742,FP-XRPTR10LDVW9,2025-10-16T02:38:29,Payment for goods INV2176667,Amir Kowalski,INDIVIDUAL,AEID-YKID91ZDFK,F,AE,0,0,0,,0,0,266,16/06/01,Chen Miller,INDIVIDUAL,FRID-M8T2SA5BNN,M,FR,0,0,1,04/06/25,0,0,872,01/07/68,95.38,GBP,121.13,PAYMENT,FASTER_PAYMENTS,SAVINGS,HIGH_CONCENTRATION
T000000009743,FP-HUWGVL2Q2KJT,2025-06-18T08:23:00,Refund,Noah Brown,INDIVIDUAL,MMID-I71A57E8A5,X,MM,0,0,1,08/06/25,0,0,303,17/04/61,Tom Patel,INDIVIDUAL,AUID-PY1AJKPQKB,F,AU,0,0,0,,0,0,370,19/01/95,12.86,GBP,16.33,PAYMENT,FASTER_PAYMENTS,CURRENT_ACCT,EXITED_CUSTOMER
T000000009744,SWIFT-VFXMPWO8EJFK,2025-09-16T21:10:59,Internal transfer INV6386547,Hannah Hughes,INDIVIDUAL,AUID-24BOZL01Q3,F,AU,0,0,0,,0,0,425,06/04/86,Kofi Khan,INDIVIDUAL,AUID-MKT7S1GD1T,M,AU,0,0,0,,0,0,325,16/12/60,2903.36,USD,2903.36,TRANSFER,WIRE,PREPAID,PATTERN_OF_FUNDS
T000000009745,SWIFT-EZZ1A49HOIN2,2025-09-17T07:10:59,Loan repayment INV6311333,Kofi Khan,INDIVIDUAL,AUID-MKT7S1GD1T,M,AU,0,0,0,,0,0,325,16/12/60,Imran Jones,INDIVIDUAL,FRID-1S9XKA4LIT,M,FR,0,0,0,,1,0,444,07/12/57,2816.93,USD,2816.93,TRANSFER,WIRE,PREPAID,PATTERN_OF_FUNDS
T000000009746,FP-MS3S2NS3MPRR,2025-11-27T20:00:36,Invoice INV5171990,Kofi Garcia,INDIVIDUAL,AUID-BMXNSZOKGT,M,AU,0,0,0,,0,0,691,26/04/89,Omar Miller,INDIVIDUAL,NLID-VE92MPNSM4,M,NL,0,0,0,,0,0,221,24/02/64,1384.56,GBP,1758.39,PAYMENT,FASTER_PAYMENTS,CURRENT_ACCT,HIGH_CONCENTRATION
T000000009747,FP-NGSXRPNRFPJI,2025-10-14T05:57:59,Settlement INV7466972,Kofi Garcia,INDIVIDUAL,AUID-BMXNSZOKGT,M,AU,0,0,0,,0,0,691,26/04/89,Aisha Khan,INDIVIDUAL,FRID-DZMFB7R31Q,F,FR,0,0,0,,0,0,689,10/02/75,301.79,GBP,383.27,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,CYCLIC_NETWORK
T000000009748,FP-3Q7SJPF0SSJC,2025-10-14T11:07:59,Loan repayment INV3261819,Aisha Khan,INDIVIDUAL,FRID-DZMFB7R31Q,F,FR,0,0,0,,0,0,689,10/02/75,Yara Zhang,INDIVIDUAL,SGID-QG6NX9OWWE,F,SG,0,0,0,,0,0,253,11/02/75,300.45,GBP,381.57,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,CYCLIC_NETWORK
T000000009749,FP-JT2GVTC8AA7U,2025-10-14T16:17:59,Transfer INV4858424,Yara Zhang,INDIVIDUAL,SGID-QG6NX9OWWE,F,SG,0,0,0,,0,0,253,11/02/75,Rossi Services GmbH,BUSINESS,GBREG-FIY5PU5WH50J,X,GB,0,0,0,,0,0,338,01/08/07,301.33,GBP,382.69,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,CYCLIC_NETWORK
T000000009750,FP-FVLSBZHAZQ1P,2025-10-14T21:27:59,,Rossi Services GmbH,BUSINESS,GBREG-FIY5PU5WH50J,X,GB,0,0,0,,0,0,338,01/08/07,Kofi Garcia,INDIVIDUAL,AUID-BMXNSZOKGT,M,AU,0,0,0,,0,0,691,26/04/89,304.97,GBP,387.31,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,CYCLIC_NETWORK
T000000009751,FP-VV60K5TRWMW5,2025-08-27T20:13:51,Cash deposit,Yara Zhang,INDIVIDUAL,FRID-QRHOFU1WSG,M,FR,0,0,0,,0,0,831,21/08/71,Jack Chen,INDIVIDUAL,GBID-YAM1N0LH9P,M,GB,0,0,0,,0,0,642,14/03/51,110.03,GBP,139.74,CASH_DEPOSIT,FASTER_PAYMENTS,CURRENT_ACCT,MONEY_MULE
T000000009752,SWIFT-4IYH79QNRT73,2025-09-12T10:46:39,Transfer INV2879303,Ravi Kowalski,INDIVIDUAL,FRID-F8WXKK2ABK,F,FR,0,0,0,,0,0,568,28/01/76,Hannah Zhang,INDIVIDUAL,AUID-XSOGB205HU,M,AU,0,0,0,,0,0,671,19/12/68,2621.96,USD,2621.96,TRANSFER,WIRE,BUSINESS_ACCT,RAPID_MOVEMENT
T000000009753,SWIFT-LFZMT8005STU,2025-09-12T11:14:39,Loan repayment INV2956282,Hannah Zhang,INDIVIDUAL,AUID-XSOGB205HU,M,AU,0,0,0,,0,0,671,19/12/68,Ivanov Commodities BV,BUSINESS,SGREG-T922D0NX5WT3,X,SG,0,0,0,,1,0,221,18/05/17,2646.2,USD,2646.2,TRANSFER,WIRE,BUSINESS_ACCT,RAPID_MOVEMENT
T000000009754,SWIFT-ZKTZVLMQMTB8,2025-09-12T13:06:39,Loan repayment INV1374747,Ivanov Commodities BV,BUSINESS,SGREG-T922D0NX5WT3,X,SG,0,0,0,,1,0,221,18/05/17,Leila Miller,INDIVIDUAL,DEID-PYXDW2ZCFZ,M,DE,0,0,0,,0,0,597,19/07/74,2664.31,USD,2664.31,TRANSFER,WIRE,BUSINESS_ACCT,RAPID_MOVEMENT
T000000009755,SWIFT-QWTICNFNPTTV,2025-05-02T17:57:45,Settlement INV1931645,Aisha Hughes,INDIVIDUAL,FRID-PHX2KBVSIG,M,FR,0,0,0,,0,0,495,02/05/00,Ahmed Investments GmbH,BUSINESS,NGREG-05EV5KZ3NWXR,X,NG,0,0,0,,0,0,656,07/04/14,2490.8,USD,2490.8,TRANSFER,WIRE,SAVINGS,PATTERN_OF_FUNDS
T000000009756,SWIFT-GDI261AT6T1K,2025-05-03T13:57:45,Settlement INV0180892,Ahmed Investments GmbH,BUSINESS,NGREG-05EV5KZ3NWXR,X,NG,0,0,0,,0,0,656,07/04/14,Kofi Brown,INDIVIDUAL,GBID-DF7PCHCBN9,F,GB,0,0,0,,0,0,477,24/09/75,2533.7,USD,2533.7,TRANSFER,WIRE,SAVINGS,PATTERN_OF_FUNDS
T000000009757,SWIFT-S1QIQ2ELVYQ7,2025-05-03T05:57:45,International transfer INV9310456,Kofi Brown,INDIVIDUAL,GBID-DF7PCHCBN9,F,GB,0,0,0,,0,0,477,24/09/75,Daniel Hughes,INDIVIDUAL,GBID-JL2Z0LJCH2,F,GB,0,0,0,,0,0,528,20/03/76,2608.84,USD,2608.84,TRANSFER,WIRE,SAVINGS,PATTERN_OF_FUNDS
